,molecule_chembl_id,IC50,smiles,pIC50
475,CHEMBL418725,6.0,CNC(=O)[C@@H](NC(=O)C(CC(C)C)C(=O)CS)C(C)(C)C,8.221848749616356
476,CHEMBL33980,6.0,COc1ccc(S(=O)(=O)N(Cc2cccnc2)c2c(C(=O)NO)cnc3c2cnn3-c2ccccc2)cc1,8.221848749616356
477,CHEMBL2425934,6.0,Cc1ccc(S(=O)(=O)N(CCn2cc(CCCCOc3cccnc3F)nn2)[C@@H](C(=O)NO)C(C)C)cc1,8.221848749616356
478,CHEMBL229844,6.19,O=C(/C=C/c1ccccc1)Nc1ccc(O)cc1,8.208309350979881
479,CHEMBL2063518,6.2,O=C1NC(=O)C(c2ccc(Oc3ccccc3)cc2)(N2CCCC(CO)C2)C(=O)N1,8.207608310501746
480,CHEMBL75618,6.2,CCCCOc1ccc(-c2ccc(S(=O)(=O)CC(CN3C(=O)NC(C)(C)C3=O)N(O)C=O)cc2)cc1,8.207608310501746
481,CHEMBL2336357,6.21,COc1ccc(NC(=O)/C=C/c2ccccc2)cc1,8.20690839982342
482,CHEMBL2336359,6.38,Cc1ccc(NC(=O)/C=C/c2ccccc2)cc1,8.195179321278838
483,CHEMBL3585770,6.4,C=CC[C@@H](C(=O)NO)N(Cc1cccnc1)S(=O)(=O)c1ccc(OC)cc1,8.193820026016112
484,CHEMBL3617403,6.4,CC(C)ON([C@H](CCNC(=O)Cc1ccccc1)C(=O)NO)S(=O)(=O)c1ccc(-c2ccccc2)cc1,8.193820026016112
485,CHEMBL3617402,6.5,CC(=O)NCC[C@H](C(=O)NO)N(OC(C)C)S(=O)(=O)c1ccc(-c2ccccc2)cc1,8.187086643357144
486,CHEMBL126388,6.6,COc1ccc(S(=O)(=O)N2CCN(/C(S)=N/Cc3ccccc3)CC2C(=O)NO)cc1,8.18045606445813
487,CHEMBL404882,6.6,Cc1ccc(Oc2ccc(N(CCC(=O)NO)S(C)(=O)=O)cc2)cc1,8.18045606445813
488,CHEMBL253680,6.6,COc1ccc(-c2ccc(S(=O)(=O)N[C@@H](C(=O)O)C3CCN(C(=O)OC(C)(C)C)CC3)cc2)cc1,8.18045606445813
489,CHEMBL179288,6.7,CC(C)ON([C@@H](C(=O)NO)C(C)C)S(=O)(=O)c1ccc(-c2ccccc2)cc1,8.173925197299173
490,CHEMBL350789,6.7,CC(C)C[C@H](N[C@H](CCN1C(=O)c2cc3ccccc3cc2C1=O)C(=O)O)C(=O)NCc1ccc(S(N)(=O)=O)cc1,8.173925197299173
491,CHEMBL7390,6.8,COc1ccc(S(=O)(=O)N2CN(Cc3ccccc3)C(=O)C[C@@H]2C(=O)NO)cc1,8.167491087293763
492,CHEMBL437017,6.8,COc1ccc(S(=O)(=O)N2CN(Cc3ccccc3)C(=O)CC2C(=O)NO)cc1,8.167491087293763
493,CHEMBL124680,6.9,COc1ccc(S(=O)(=O)N2CCNCC2C(=O)NO)cc1,8.161150909262744
494,CHEMBL1946276,7.0,CN(Cc1cn(CCOCCOCCOCCN2CCN(C3(c4ccc(Oc5ccccc5)cc4)C(=O)NC(=O)NC3=O)CC2)nn1)S(=O)(=O)c1ccc(F)cc1,8.154901959985743
495,CHEMBL45357,7.0,CC[C@@H](C(=O)NO)N(CC(C)C)S(=O)(=O)c1ccc(OC)cc1,8.154901959985743
496,CHEMBL68212,7.0,Cc1cccc(C(=O)NO)c1N(C)S(=O)(=O)c1ccc(Oc2ccncc2)cc1,8.154901959985743
497,CHEMBL2064546,7.0,COc1ccc(S(=O)(=O)N(Cc2cn(CCOS(=O)(=O)c3ccc(C)cc3)nn2)[C@@H](C(=O)NO)C(C)C)cc1,8.154901959985743
498,CHEMBL68271,7.0,COc1ccc(S(=O)(=O)N(Cc2cccnc2)c2c(C(=O)NO)cc(C)cc2-c2ccccc2)cc1,8.154901959985743
499,CHEMBL2425942,7.0,CC(C)[C@H](C(=O)NO)N(Cc1cn(CCF)nn1)S(=O)(=O)c1ccc(OCCF)cc1,8.154901959985743
500,CHEMBL2385441,7.0,O=C(Nc1ccc(S(=O)(=O)N[C@H](Cc2c[nH]c3ccccc23)C(=O)O)cc1)c1ccc(F)cc1,8.154901959985743
501,CHEMBL35606,7.0,CCCCOc1ccc(S(=O)(=O)N(C)c2c(C(=O)NO)cnc3c2c(C)nn3C)cc1,8.154901959985743
502,CHEMBL100081,7.0,COc1ccc(S(=O)(=O)N(Cc2ccc(OCCN3CCCCC3)cc2)c2c(C)cccc2C(=O)NO)cc1,8.154901959985743
503,CHEMBL306577,7.0,COc1ccc(S(=O)(=O)C(C)(Cc2ccc(OCCCN3CCN(c4cccc(Cl)c4)CC3)cc2)C(=O)NO)cc1,8.154901959985743
504,CHEMBL1946141,7.0,O=C1NC(=O)C(c2ccc(Oc3ccccc3)cc2)(N2CCN(CC[18F])CC2)C(=O)N1,8.154901959985743
505,CHEMBL456911,7.0,O=C1NC(=O)C(c2ccc(-c3ccccc3)cc2)(N2CCN(c3ccc([N+](=O)[O-])cc3)CC2)C(=O)N1,8.154901959985743
506,CHEMBL392571,7.0,CC(C)[C@H](C(=O)NO)N(Cc1cccnc1)S(=O)(=O)c1ccc(OCCF)cc1,8.154901959985743
507,CHEMBL105142,7.0,CCC(C(=O)NO)N(CC(C)C)S(=O)(=O)c1ccc(OC)cc1,8.154901959985743
508,CHEMBL318922,7.0,COc1ccc(S(=O)(=O)N(Cc2ccc(N3CCN(C)CC3)cc2)c2c(C)cccc2C(=O)NO)cc1,8.154901959985743
509,CHEMBL101210,7.0,COc1ccc(S(=O)(=O)N(C)c2c(CN3CCN(C(=O)OC(C)(C)C)CC3)cc(Br)cc2C(=O)NO)cc1,8.154901959985743
510,CHEMBL400193,7.1,Cc1ccc(Oc2ccc(N(C[C@H](NCc3ccccc3)C(=O)NO)S(C)(=O)=O)cc2)cc1,8.148741651280925
511,CHEMBL275362,7.14,O=C(/C=C/c1ccc(O)c(O)c1)Nc1ccccc1,8.146301788223825
512,CHEMBL2336353,7.18,O=C(/C=C/c1ccccc1)Nc1ccccc1O,8.143875555757699
513,CHEMBL311141,7.2,CN(C)S(=O)(=O)CC(CS(=O)(=O)c1ccc(Oc2ccc(OC(F)(F)F)cc2)cc1)N(O)C=O,8.142667503568731
514,CHEMBL1090284,7.2,COc1ccc(S(=O)(=O)N(CC(C)C)[C@@H](C(=O)NO)C(C)C)cc1,8.142667503568731
515,CHEMBL67291,7.25,O=C(/C=C/c1ccc(O)c(O)c1)NCc1ccccc1,8.139661993429007
516,CHEMBL67498,7.28,O=C(/C=C/c1ccc(O)c(O)c1)NCCc1ccccc1,8.137868620686962
517,CHEMBL2336355,7.29,COc1ccccc1NC(=O)/C=C/c1ccccc1,8.137272471682024
518,CHEMBL1163444,7.29,O=C(/C=C/c1ccc(O)c(O)c1)Nc1ccc(F)cc1,8.137272471682024
519,CHEMBL47971,7.3,CCc1ccc(C#Cc2ccc(S(=O)(=O)N[C@H](Cc3c[nH]c4ccccc34)C(=O)O)s2)cc1,8.136677139879545
520,CHEMBL311004,7.3,COCCOC(=O)N1CCC(C(NS(=O)(=O)c2ccc(-c3ccc(SC)cc3)cc2)C(=O)O)CC1,8.136677139879545
521,CHEMBL271867,7.3,COc1ccc(Oc2ccc(S(=O)(=O)Cc3cccn(O)c3=O)cc2)cc1,8.136677139879545
522,CHEMBL2336358,7.38,Cc1ccccc1NC(=O)/C=C/c1ccccc1,8.131943638176958
523,CHEMBL352231,7.4,CNC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(C)C)N[C@H](CCN1C(=O)c2cc3ccccc3c(OC)c2C1=O)C(=O)O,8.130768280269024
524,CHEMBL4788683,7.46,O=C(Nc1ccc([N+](=O)[O-])cc1)C(c1ccc([N+](=O)[O-])cc1)N(C(=O)c1ccc(C(F)(F)F)cc1)c1ccccc1,8.127261172527332
525,CHEMBL159141,7.5,CNC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(C)C)N[C@H](CCN1C(=O)c2cc3ccccc3nc2C1=O)C(=O)O,8.1249387366083
526,CHEMBL2336362,7.52,O=C(/C=C/c1cccc(O)c1)Nc1ccccc1,8.123782159408357
527,CHEMBL2336363,7.57,O=C(/C=C/c1cccc(O)c1)NCc1ccccc1,8.120904120499928
528,CHEMBL124026,7.6,COc1ccc(S(=O)(=O)N2CCN(Cc3ccccc3)CC2C(=O)NO)cc1,8.119186407719209
529,CHEMBL2336364,7.63,O=C(/C=C/c1cccc(O)c1)NCCc1ccccc1,8.11747546204512
530,CHEMBL3792842,7.75,CNC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@@H](CC(=O)Nc1ccc(F)cc1N)CC(C)C,8.11069829749369
531,CHEMBL2336788,7.79,O=C(/C=C/c1cccc(O)c1)Nc1ccc(F)cc1,8.108462542327436
532,CHEMBL252422,7.8,Cc1ccc(Oc2ccc(N(C[C@H](O)C(=O)NO)S(C)(=O)=O)cc2)cc1,8.10790539730952
533,CHEMBL1164826,7.8,O=C(/C=C/c1ccc(O)cc1)Nc1ccccc1,8.10790539730952
534,CHEMBL1165574,7.81,O=C(/C=C/c1ccc(O)c(O)c1)Nc1ccccc1F,8.1073489661227
535,CHEMBL2336337,7.82,O=C(/C=C/c1ccc(O)cc1)NCc1ccccc1,8.106793246940152
536,CHEMBL325749,7.83,O=C(/C=C/c1ccc(O)cc1)NCCc1ccccc1,8.106238237942057
537,CHEMBL1165150,7.89,O=C(/C=C/c1ccc(O)c(O)c1)Nc1ccc(Cl)cc1,8.10292299679058
538,CHEMBL1830129,7.98,O=C(/C=C/c1ccccc1)Nc1ccccc1,8.09799710864927
539,CHEMBL16630,8.0,CNC(=O)[C@@H](NC(=O)[C@H](CC(C)C)C[C@H](O)CS)C(C)(C)C,8.096910013008056
540,CHEMBL36191,8.0,COc1ccc(S(=O)(=O)N(Cc2ccccc2)c2c(C(=O)NO)cnc3ccc(Br)cc23)cc1,8.096910013008056
541,CHEMBL69268,8.0,COc1ccc(S(=O)(=O)N(Cc2cccnc2)c2c(C(=O)NO)cc(C)cc2-c2ccco2)cc1,8.096910013008056
542,CHEMBL71686,8.0,Cc1cc(C)c(N(C)S(=O)(=O)c2ccc(Sc3ccccc3)cc2)c(C(=O)NO)c1,8.096910013008056
543,CHEMBL95486,8.0,COc1ccc(S(=O)(=O)N2Cc3ccccc3N(S(C)(=O)=O)CC2C(=O)NO)cc1,8.096910013008056
544,CHEMBL45162,8.0,COc1ccc(S(=O)(=O)N(CC(C)C)[C@@H](CCSCc2ccc(OCc3ccccc3)cc2)C(=O)NO)cc1,8.096910013008056
545,CHEMBL34660,8.0,COc1ccc(S(=O)(=O)N(Cc2ccccc2)c2c(C(=O)NO)cnc3c(C(C)(C)C)cccc23)cc1,8.096910013008056
546,CHEMBL202932,8.0,COc1ccc(-c2ccc(S(=O)(=O)N[C@@H](C(C)C)P(=O)(O)O)cc2)cc1,8.096910013008056
547,CHEMBL305722,8.0,COc1ccc(S(=O)(=O)C(C)(Cc2ccc3ccccc3c2)C(=O)NO)cc1,8.096910013008056
548,CHEMBL101981,8.0,CCN(CC)Cc1cccc(C(=O)NO)c1N(C)S(=O)(=O)c1ccc(OC)cc1,8.096910013008056
549,CHEMBL104722,8.0,COc1ccc(S(=O)(=O)N(CC(C)C)C(CCSCc2ccc(OCc3ccccc3)cc2)C(=O)NO)cc1,8.096910013008056
550,CHEMBL85030,8.0,COc1ccc(S(=O)(=O)N(Cc2ccccc2)[C@@H](C(=O)NO)C(C)C)cc1,8.096910013008056
551,CHEMBL16933,8.0,CNC(=O)[C@@H](NC(=O)[C@@H](CC(=O)CS)CC(C)C)C(C)(C)C,8.096910013008056
552,CHEMBL2336786,8.02,O=C(/C=C/c1cccc(O)c1)Nc1ccccc1F,8.095825631715837
553,CHEMBL2063432,8.1,O=C1NC(=O)C(c2ccc(Oc3ccccc3)cc2)(N2CCN(CCO)CC2)C(=O)N1,8.09151498112135
554,CHEMBL2336352,8.13,O=C(/C=C/c1ccccc1)NCc1ccccc1,8.089909454405932
555,CHEMBL1305393,8.19,O=C(/C=C/c1ccccc1)NCCc1ccccc1,8.086716098239581
556,CHEMBL1163867,8.19,O=C(/C=C/c1ccc(O)c(O)c1)Nc1ccccc1Cl,8.086716098239581
557,CHEMBL296327,8.2,COc1ccc(C#Cc2ccc(S(=O)(=O)N[C@H](Cc3c[nH]c4ccccc34)C(=O)O)cc2)cc1,8.086186147616283
558,CHEMBL2336336,8.22,O=C(/C=C/c1cccc(O)c1)Nc1ccc(Cl)cc1,8.08512818245995
559,CHEMBL5287803,8.24,O=C1NC(=O)C(O)(CC(=O)c2ccc(NS(=O)(=O)c3ccc(C(F)(F)F)cc3)cc2)C(=O)N1,8.084072788302883
560,CHEMBL262397,8.3,CC(C)ON([C@H](CCNC(=O)CCCNC(=O)c1cccc(C(=O)NCCCC(=O)NCC[C@H](C(=O)NO)N(OC(C)C)S(=O)(=O)c2ccc(-c3ccccc3)cc2)c1)C(=O)NO)S(=O)(=O)c1ccc(-c2ccccc2)cc1,8.080921907623926
561,CHEMBL3585773,8.3,C=C(F)C[C@H](C(=O)NO)N(Cc1cccnc1)S(=O)(=O)c1ccc(OC)cc1,8.080921907623926
562,CHEMBL125384,8.3,COc1ccc(S(=O)(=O)N2CCN(C(=O)N3CCOCC3)CC2C(=O)NO)cc1,8.080921907623926
563,CHEMBL2336789,8.32,O=C(/C=C/c1cccc(O)c1)Nc1ccccc1Cl,8.079876673709276
564,CHEMBL4852596,8.407,O=C(Cn1c(=O)c(Cc2ccccc2)nc2ccccc21)NNC(=S)Nc1ccccc1,8.075358952582837
565,CHEMBL2336349,8.41,O=C(/C=C/c1ccc(O)cc1)Nc1ccc(F)cc1,8.075204004202089
566,CHEMBL135783,8.5,CC(C)C[C@@H](C(=O)N[C@H](C(=O)Nc1nccs1)[C@H](C)CC/N=C(/N)NS(C)(=O)=O)[C@H](C)N(O)C=O,8.070581074285707
567,CHEMBL498915,8.5,CNC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@@H](CC(=O)NNS(=O)(=O)c1ccc(N2C(=O)CCC2=O)cc1)CC(C)C,8.070581074285707
568,CHEMBL3617401,8.6,CC(C)ON([C@H](CCNS(C)(=O)=O)C(=O)NO)S(=O)(=O)c1ccc(-c2ccccc2)cc1,8.065501548756432
569,CHEMBL1090647,8.6,CC(=O)NCC[C@@H](NS(=O)(=O)c1ccc(-c2ccccc2)cc1)C(=O)NO,8.065501548756432
570,CHEMBL4466038,8.7,O=C(CCCNC(=O)c1cccc(C(=O)NCCCC(=O)NCC[C@@H](NS(=O)(=O)c2ccc(-c3ccccc3)cc2)C(=O)NO)c1)NCC[C@@H](NS(=O)(=O)c1ccc(-c2ccccc2)cc1)C(=O)NO,8.060480747381382
571,CHEMBL252426,8.8,CC(C)N(C)[C@@H](CN(c1ccc(Oc2ccc(C(F)(F)F)cc2)cc1)S(C)(=O)=O)C(=O)NO,8.05551732784983
572,CHEMBL3752564,8.85,COc1ccc(-c2ccc(S(=O)(=O)NC(C(C)C)P(=O)(O)O)cc2)cc1,8.053056729302174
573,CHEMBL2336347,8.93,O=C(/C=C/c1ccc(O)cc1)Nc1ccccc1F,8.049148541111453
574,CHEMBL5281827,9.0,COc1ccc(S(=O)(=O)N(Cc2ccccc2)c2c(C(=O)NO)ccc3c(C(C)(C)C)cccc23)cc1,8.045757490560675
575,CHEMBL34418,9.0,COc1ccc(S(=O)(=O)N(Cc2cccnc2)c2c(C(=O)NO)cnc3onc(C)c23)cc1,8.045757490560675
576,CHEMBL514138,9.0,COc1ccc(S(=O)(=O)N(Cc2cccnc2)[C@@H](C(=O)NO)C(C)C)cc1.Cl,8.045757490560675
577,CHEMBL234350,9.0,O=C(NO)C1(CS(=O)(=O)c2ccc(Oc3ccccc3)cc2)CCN(CCc2ccccc2)CC1,8.045757490560675
578,CHEMBL276119,9.0,COc1ccc(S(=O)(=O)C2(C(=O)NO)CCN(Cc3cccc(OC)c3)CC2)cc1,8.045757490560675
579,CHEMBL3617400,9.0,CC(C)ON([C@H](CCNC(=O)c1ccccc1)C(=O)NO)S(=O)(=O)c1ccc(-c2ccccc2)cc1,8.045757490560675
580,CHEMBL80361,9.0,COc1ccc(S(=O)(=O)C(C)(CC2CCCCC2)C(=O)NO)cc1,8.045757490560675
581,CHEMBL78299,9.0,COc1ccc(S(=O)(=O)C(C)(Cc2ccc(OCCN3CCCCC3)cc2)C(=O)NO)cc1,8.045757490560675
582,CHEMBL316332,9.0,CNC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CSC)NC(=O)C(S)CCN1C(=O)CCC1=O,8.045757490560675
583,CHEMBL1916205,9.0,Cc1ccc(-c2ccc(S(=O)(=O)N[C@@H]3CC=CCN(O)C3=O)s2)cc1,8.045757490560675
584,CHEMBL76888,9.0,COc1ccc(S(=O)(=O)C(CC=C(C)C)(Cc2cccnc2)C(=O)NO)cc1,8.045757490560675
585,CHEMBL1946142,9.0,O=C1NC(=O)C(c2ccc(Oc3ccccc3)cc2)(N2CCN(c3cccc(F)n3)CC2)C(=O)N1,8.045757490560675
586,CHEMBL310655,9.1,COc1ccc(S(=O)(=O)N2CCCN(C(=O)OC(C)(C)C)CC2C(=O)NO)cc1,8.040958607678906
587,CHEMBL315114,9.1,COCCOC(=O)N1CCC(C(C(=O)O)N(CCOC)S(=O)(=O)c2ccc(-c3ccc(OC)cc3)cc2)CC1,8.040958607678906
588,CHEMBL2336351,9.19,O=C(/C=C/c1ccc(O)cc1)Nc1ccc(Cl)cc1,8.036684488613888
589,CHEMBL322412,9.2,COc1ccc(S(=O)(=O)N2CC(C)(C)C(COCc3ccccc3)[C@@H]2C(=O)NO)cc1,8.036212172654444
590,CHEMBL310340,9.2,CCCCOc1ccc(S(=O)(=O)C2(C(=O)NO)CCOCC2)cc1,8.036212172654444
591,CHEMBL310649,9.2,COc1ccc(S(=O)(=O)N2CCCN(C(=O)N[C@@H](C)c3ccccc3)CC2C(=O)NO)cc1,8.036212172654444
592,CHEMBL4878125,9.301,O=c1c(Cc2ccccc2)nc2ccccc2n1CC(O)CO,8.03147035562516
593,CHEMBL2336350,9.34,O=C(/C=C/c1ccc(O)cc1)Nc1ccccc1Cl,8.029653123769906
594,CHEMBL211036,9.7,CCCc1ccc(C#Cc2ccc(SC(CCN3C(=O)c4ccccc4C3=O)C(=O)O)cc2)cc1,8.013228265733755
595,CHEMBL74151,9.7,O=CN(O)C(CSc1cccs1)CS(=O)(=O)c1ccc(Oc2ccc(OC(F)(F)F)cc2)cc1,8.013228265733755
596,CHEMBL75154,10.0,CC1(C)NC(=O)N(CC(CS(=O)(=O)c2ccc(-c3ccc(C(F)(F)F)cc3)cc2)N(O)C=O)C1=O,8.0
597,CHEMBL267178,10.0,COc1ccc(S(=O)(=O)N(Cc2cccnc2)[C@@H](C(=O)NO)C(C)C)cc1,8.0
598,CHEMBL222934,10.0,CCCCOc1ccc(S(=O)(=O)C2(C(=O)NO)CCN(Cc3ccc(Br)cc3)CC2)cc1,8.0
599,CHEMBL80969,10.0,COc1ccc(S(=O)(=O)C2(C(=O)NO)CCN(Cc3ccccc3)CC2)cc1,8.0
600,CHEMBL2425937,10.0,CC(C)[C@H](C(=O)NO)N(CCn1cc(COCCOCCOCCOCCOCCF)nn1)S(=O)(=O)c1ccc(OCCF)cc1,8.0
601,CHEMBL1946145,10.0,O=C1NC(=O)C(NCc2cn(CCOCCOCCOCCOc3cccnc3F)nn2)(c2ccc(Oc3ccccc3)cc2)C(=O)N1,8.0
602,CHEMBL372914,10.0,O=C1NC(=O)C(c2ccc(Oc3ccc(Br)cc3)cc2)(N2CCN(c3ccc(I)cc3)CC2)C(=O)N1,8.0
603,CHEMBL78255,10.0,COc1ccc(S(=O)(=O)C2(C(=O)NO)CCN(Cc3ccc(Br)cc3)CC2)cc1,8.0
604,CHEMBL5267304,10.0,CCCCCC(=O)N1C[C@H](F)C[C@H]1C(=O)N(C)[C@H](C(=O)N[C@@H](CCNC(=O)c1ccccc1)C(=O)NO)C(C)CC,8.0
605,CHEMBL319887,10.0,COc1ccc(S(=O)(=O)N(CC#CCN2CCN(C)CC2)c2c(C)cc(Br)cc2C(=O)NO)cc1,8.0
606,CHEMBL101413,10.0,COc1ccc(S(=O)(=O)N(C)c2c(Cn3ccnc3)cccc2C(=O)NO)cc1,8.0
607,CHEMBL419648,10.0,CCCCOc1ccc(S(=O)(=O)C2(C(=O)NO)CCN(C)CC2)cc1,8.0
608,CHEMBL466059,10.0,CCOc1ccc(-c2ccc(S(=O)(=O)N[C@@H](C(=O)O)C3CCN(C(=O)OC(C)C)CC3)s2)cc1,8.0
609,CHEMBL129795,10.0,O=C(/C=C/c1ccc(O)cc1)c1ccc(O)cc1O,8.0
610,CHEMBL2203638,10.0,CCCCCCCCC1(Cc2ccc(OC)cc2)C(=O)NC(=O)NC1=O,8.0
611,CHEMBL2336361,10.26,O=C(/C=C/c1ccccc1)Nc1ccc(F)cc1,7.988852639224202
612,CHEMBL306412,10.4,CNC(=O)[C@H](NC(=O)[C@@H](CC(=O)NO)CC(C)C)C(C)(C)C,7.982966660701219
613,CHEMBL1998736,10.58,O=C(/C=C/c1ccccc1)Nc1ccccc1F,7.975514332300833
614,CHEMBL18614,11.0,COc1ccc(S(=O)(=O)N(C)c2c(C)cc(Br)cc2C(=O)NO)cc1,7.958607314841775
615,CHEMBL287823,11.0,COc1ccc(S(=O)(=O)N(Cc2ccccc2)c2c(C(=O)NO)cnc3cc(C(F)(F)F)ccc23)cc1,7.958607314841775
616,CHEMBL36021,11.0,COc1ccc(S(=O)(=O)N(Cc2ccccc2)c2c(C(=O)NO)cnc3ccc(C(F)(F)F)cc23)cc1,7.958607314841775
617,CHEMBL1916214,11.0,Cc1ccc(-c2ccc(S(=O)(=O)N(CCN3CCOCC3)[C@@H]3CC=CCN(O)C3=O)s2)cc1,7.958607314841775
618,CHEMBL80183,11.0,COc1ccc(S(=O)(=O)C2(C(=O)NO)CCN(Cc3ccc(-c4cccs4)cc3)CC2)cc1,7.958607314841775
619,CHEMBL418053,11.0,COc1ccc(S(=O)(=O)N(Cc2ccccc2)c2c(C(=O)NO)cnc3cc(Br)ccc23)cc1,7.958607314841775
620,CHEMBL161536,11.0,CNC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)N[C@H](CCN1C(=O)c2cc3ccccc3cc2C1=O)C(=O)O,7.958607314841775
621,CHEMBL94357,11.0,CC#CCOc1ccc(S(=O)(=O)N(C)[C@@H](C(=O)NO)C(C)C)cc1,7.958607314841775
622,CHEMBL1916207,11.0,COc1ccc(-c2ccc(S(=O)(=O)N[C@@H]3CC=CCN(O)C3=O)s2)cc1,7.958607314841775
623,CHEMBL337512,11.0,CC(C)C[C@@H](C(=O)N[C@@H](CCC/N=C(/N)N[N+](=O)[O-])C(=O)Nc1nccs1)[C@H](Cc1ccccc1)N(O)C=O,7.958607314841775
624,CHEMBL298846,11.0,NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CS)NC(=O)Nc1ccccc1,7.958607314841775
625,CHEMBL98061,11.0,CC#CCOc1ccc(S(=O)(=O)N(C)[C@@H](C(=O)NO)c2ccc(OCCNC)cc2)cc1,7.958607314841775
626,CHEMBL320383,11.0,CCN(CC)CC#CCN(c1c(C)cccc1C(=O)NO)S(=O)(=O)c1ccc(OC)cc1,7.958607314841775
627,CHEMBL2385443,11.0,COc1ccc(C(=O)Nc2ccc(S(=O)(=O)N[C@H](Cc3c[nH]c4ccccc34)C(=O)O)cc2)cc1,7.958607314841775
628,CHEMBL311304,11.0,COc1ccc(S(=O)(=O)C(C)(CC=C(C)C)C(=O)NO)cc1,7.958607314841775
629,CHEMBL310338,11.0,CCOc1ccc(S(=O)(=O)C(C)(Cc2ccc(OCCN(CC)CC)cc2)C(=O)NO)cc1,7.958607314841775
630,CHEMBL187092,11.0,C[C@@]1(O)CCCN(S(=O)(=O)c2ccc(OCc3ccc(F)cc3Cl)cc2)[C@H]1C(=O)NO,7.958607314841775
631,CHEMBL488617,11.0,CNC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@@H](CC(=O)NNS(=O)(=O)c1ccc2ccccc2c1)CC(C)C,7.958607314841775
632,CHEMBL76673,11.0,COc1ccc(S(=O)(=O)C(C)(Cc2ccccc2)C(=O)NO)cc1,7.958607314841775
633,CHEMBL2425940,11.0,CC(C)[C@H](C(=O)NO)N(CCn1cc(CN(C)S(=O)(=O)c2ccc(F)cc2)nn1)S(=O)(=O)c1ccc(OCCF)cc1,7.958607314841775
634,CHEMBL19623,11.0,CNC(=O)[C@@H](NC(=O)[C@H](CCc1ccccc1)CC(=O)NO)c1ccccc1,7.958607314841775
635,CHEMBL5199189,11.3,COc1ccc(-c2cn(-c3ccc(S(=O)(=O)C4(C(=O)NO)CCOCC4)cc3)nn2)cc1,7.94692155651658
636,CHEMBL83368,11.7,COc1ccc(-c2ccc(S(=O)(=O)NC(C(=O)O)C3CCN(C(=O)OC(C)C)CC3)cc2)cc1,7.931814138253838
637,CHEMBL74812,12.0,Cn1c(C(CS(=O)(=O)c2ccc(Oc3ccc(OC(F)(F)F)cc3)cc2)N(O)C=O)cc2ccccc21,7.920818753952375
638,CHEMBL126923,12.0,O=C(O)[C@H]1[C@H](CN2C(=O)c3ccccc3C2=O)CC[C@@H]1SCCc1ccc(-c2ccccc2)cc1,7.920818753952375
639,CHEMBL1916204,12.0,O=C1[C@H](NS(=O)(=O)c2ccc(Oc3ccncc3)cc2)CC=CCN1O,7.920818753952375
640,CHEMBL135034,12.0,CC(C)C[C@@H](C(=O)N[C@H](C(=O)Nc1nccs1)[C@H](C)CC/N=C(/N)NS(C)(=O)=O)[C@H](C(C)C)N(O)C=O,7.920818753952375
641,CHEMBL16520,12.0,CNC(=O)[C@@H](NC(=O)[C@@H](CC(=O)NO)CC(C)C)C(C)(C)C,7.920818753952375
642,CHEMBL345244,12.0,CC(C)C[C@H](N[C@H](CCN1C(=O)c2cc3ccccc3cc2C1=O)C(=O)O)C(=O)NC(C)c1ccccc1,7.920818753952375
643,CHEMBL48368,12.0,O=C(O)[C@@H](Cc1ccccc1)NS(=O)(=O)c1ccc(-c2ccc(-c3ccccc3)cc2)cc1,7.920818753952375
644,CHEMBL382975,12.0,CC#CCOc1ccc(S(=O)(=O)N2CCSC(C)(C)C2C(=O)NO)cc1,7.920818753952375
645,CHEMBL76856,12.0,COc1ccc(CN2CCC(C(=O)NO)(S(=O)(=O)c3ccc(OC)cc3)CC2)cc1,7.920818753952375
646,CHEMBL111856,12.0,O=C(NO)C1(NS(=O)(=O)c2ccc(Oc3ccc(F)cc3)cc2)CCOCC1,7.920818753952375
647,CHEMBL429927,12.0,Cc1ccc(Oc2ccc(N(C[C@@H](O)C(=O)NO)S(C)(=O)=O)cc2)cc1,7.920818753952375
648,CHEMBL2063433,12.0,O=C1NC(=O)C(c2ccc(Oc3ccccc3)cc2)(N2CCC(CCO)CC2)C(=O)N1,7.920818753952375
649,CHEMBL16650,12.0,CCCCCCC[C@H](C[C@@H](O)CS)C(=O)N[C@H](C(=O)NC)C(C)(C)C,7.920818753952375
650,CHEMBL3585765,12.3,COc1ccc(S(=O)(=O)N(Cc2cccnc2)[C@H](CCF)C(=O)NO)cc1,7.910094888560602
651,CHEMBL2336335,12.59,O=C(/C=C/c1ccccc1)Nc1ccc(Cl)cc1,7.899974269892137
652,CHEMBL1812929,13.0,O=C1NC(=O)C(c2ccc(Oc3ccccc3)cc2)(N2CCCN(C(=O)C3CC3)CC2)C(=O)N1,7.886056647693163
